Test Case ID,Cloud,Module,Domain,E2E Flow,Test Type,Test Scenario,Preconditions,Steps,Expected Result,Priority,Type,Sample Data
SN-HRSD-00270,ServiceNow,Offboarding,Employee Experience,Lifecycle Event -> Notifications -> Case Closure,Functional,Update Employee Experience ServiceNow Offboarding,User has ServiceNow access and Employee Experience test data exists,"1. Open Offboarding.
2. Execute: Lifecycle Event -> Notifications -> Case Closure.
3. Perform validation and confirm outcome.","Lifecycle Event -> Notifications -> Case Closure completes with correct state, audit trail, and notifications",High,Integration,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00271,ServiceNow,HR Case,Corporate HR,Employee Center -> HR Case -> Knowledge -> Resolution,Functional,Approve Corporate HR ServiceNow HR Case,User has ServiceNow access and Corporate HR test data exists,"1. Open HR Case.
2. Execute: Employee Center -> HR Case -> Knowledge -> Resolution.
3. Perform validation and confirm outcome.","Employee Center -> HR Case -> Knowledge -> Resolution completes with correct state, audit trail, and notifications",Low,Regression,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00272,ServiceNow,HR Case,Corporate HR,Onboarding -> Tasks -> Approvals -> Completion,Functional,Approve Corporate HR ServiceNow HR Case,User has ServiceNow access and Corporate HR test data exists,"1. Open HR Case.
2. Execute: Onboarding -> Tasks -> Approvals -> Completion.
3. Perform validation and confirm outcome.","Onboarding -> Tasks -> Approvals -> Completion completes with correct state, audit trail, and notifications",High,Integration,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00273,ServiceNow,HR Case,Corporate HR,Lifecycle Event -> Notifications -> Case Closure,UI,Close Corporate HR ServiceNow HR Case,User has ServiceNow access and Corporate HR test data exists,"1. Open HR Case.
2. Execute: Lifecycle Event -> Notifications -> Case Closure.
3. Perform validation and confirm outcome.","Lifecycle Event -> Notifications -> Case Closure completes with correct state, audit trail, and notifications",High,Integration,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00274,ServiceNow,HR Case,Shared Services,Employee Center -> HR Case -> Knowledge -> Resolution,Regression,Search Shared Services ServiceNow HR Case,User has ServiceNow access and Shared Services test data exists,"1. Open HR Case.
2. Execute: Employee Center -> HR Case -> Knowledge -> Resolution.
3. Perform validation and confirm outcome.","Employee Center -> HR Case -> Knowledge -> Resolution completes with correct state, audit trail, and notifications",Medium,Functional,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00275,ServiceNow,HR Case,Shared Services,Onboarding -> Tasks -> Approvals -> Completion,Regression,Approve Shared Services ServiceNow HR Case,User has ServiceNow access and Shared Services test data exists,"1. Open HR Case.
2. Execute: Onboarding -> Tasks -> Approvals -> Completion.
3. Perform validation and confirm outcome.","Onboarding -> Tasks -> Approvals -> Completion completes with correct state, audit trail, and notifications",Low,Regression,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00276,ServiceNow,HR Case,Shared Services,Lifecycle Event -> Notifications -> Case Closure,Accessibility,Clone Shared Services ServiceNow HR Case,User has ServiceNow access and Shared Services test data exists,"1. Open HR Case.
2. Execute: Lifecycle Event -> Notifications -> Case Closure.
3. Perform validation and confirm outcome.","Lifecycle Event -> Notifications -> Case Closure completes with correct state, audit trail, and notifications",Medium,Integration,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00277,ServiceNow,HR Case,Employee Experience,Employee Center -> HR Case -> Knowledge -> Resolution,UI,Create Employee Experience ServiceNow HR Case,User has ServiceNow access and Employee Experience test data exists,"1. Open HR Case.
2. Execute: Employee Center -> HR Case -> Knowledge -> Resolution.
3. Perform validation and confirm outcome.","Employee Center -> HR Case -> Knowledge -> Resolution completes with correct state, audit trail, and notifications",High,Regression,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00278,ServiceNow,HR Case,Employee Experience,Onboarding -> Tasks -> Approvals -> Completion,Accessibility,Delete Employee Experience ServiceNow HR Case,User has ServiceNow access and Employee Experience test data exists,"1. Open HR Case.
2. Execute: Onboarding -> Tasks -> Approvals -> Completion.
3. Perform validation and confirm outcome.","Onboarding -> Tasks -> Approvals -> Completion completes with correct state, audit trail, and notifications",High,Regression,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00279,ServiceNow,HR Case,Employee Experience,Lifecycle Event -> Notifications -> Case Closure,Integration,Update Employee Experience ServiceNow HR Case,User has ServiceNow access and Employee Experience test data exists,"1. Open HR Case.
2. Execute: Lifecycle Event -> Notifications -> Case Closure.
3. Perform validation and confirm outcome.","Lifecycle Event -> Notifications -> Case Closure completes with correct state, audit trail, and notifications",Low,Integration,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00280,ServiceNow,Employee Center,Corporate HR,Employee Center -> HR Case -> Knowledge -> Resolution,Regression,Approve Corporate HR ServiceNow Employee Center,User has ServiceNow access and Corporate HR test data exists,"1. Open Employee Center.
2. Execute: Employee Center -> HR Case -> Knowledge -> Resolution.
3. Perform validation and confirm outcome.","Employee Center -> HR Case -> Knowledge -> Resolution completes with correct state, audit trail, and notifications",Low,Functional,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00281,ServiceNow,Employee Center,Corporate HR,Onboarding -> Tasks -> Approvals -> Completion,Functional,Reject Corporate HR ServiceNow Employee Center,User has ServiceNow access and Corporate HR test data exists,"1. Open Employee Center.
2. Execute: Onboarding -> Tasks -> Approvals -> Completion.
3. Perform validation and confirm outcome.","Onboarding -> Tasks -> Approvals -> Completion completes with correct state, audit trail, and notifications",High,Regression,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00282,ServiceNow,Employee Center,Corporate HR,Lifecycle Event -> Notifications -> Case Closure,Accessibility,Close Corporate HR ServiceNow Employee Center,User has ServiceNow access and Corporate HR test data exists,"1. Open Employee Center.
2. Execute: Lifecycle Event -> Notifications -> Case Closure.
3. Perform validation and confirm outcome.","Lifecycle Event -> Notifications -> Case Closure completes with correct state, audit trail, and notifications",Low,Accessibility,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00283,ServiceNow,Employee Center,Shared Services,Employee Center -> HR Case -> Knowledge -> Resolution,Functional,Search Shared Services ServiceNow Employee Center,User has ServiceNow access and Shared Services test data exists,"1. Open Employee Center.
2. Execute: Employee Center -> HR Case -> Knowledge -> Resolution.
3. Perform validation and confirm outcome.","Employee Center -> HR Case -> Knowledge -> Resolution completes with correct state, audit trail, and notifications",Medium,Integration,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00284,ServiceNow,Employee Center,Shared Services,Onboarding -> Tasks -> Approvals -> Completion,UI,Validate Shared Services ServiceNow Employee Center,User has ServiceNow access and Shared Services test data exists,"1. Open Employee Center.
2. Execute: Onboarding -> Tasks -> Approvals -> Completion.
3. Perform validation and confirm outcome.","Onboarding -> Tasks -> Approvals -> Completion completes with correct state, audit trail, and notifications",Low,Accessibility,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00285,ServiceNow,Employee Center,Shared Services,Lifecycle Event -> Notifications -> Case Closure,Functional,Reject Shared Services ServiceNow Employee Center,User has ServiceNow access and Shared Services test data exists,"1. Open Employee Center.
2. Execute: Lifecycle Event -> Notifications -> Case Closure.
3. Perform validation and confirm outcome.","Lifecycle Event -> Notifications -> Case Closure completes with correct state, audit trail, and notifications",High,UI,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00286,ServiceNow,Employee Center,Employee Experience,Employee Center -> HR Case -> Knowledge -> Resolution,Accessibility,Create Employee Experience ServiceNow Employee Center,User has ServiceNow access and Employee Experience test data exists,"1. Open Employee Center.
2. Execute: Employee Center -> HR Case -> Knowledge -> Resolution.
3. Perform validation and confirm outcome.","Employee Center -> HR Case -> Knowledge -> Resolution completes with correct state, audit trail, and notifications",High,Functional,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00287,ServiceNow,Employee Center,Employee Experience,Onboarding -> Tasks -> Approvals -> Completion,Accessibility,Delete Employee Experience ServiceNow Employee Center,User has ServiceNow access and Employee Experience test data exists,"1. Open Employee Center.
2. Execute: Onboarding -> Tasks -> Approvals -> Completion.
3. Perform validation and confirm outcome.","Onboarding -> Tasks -> Approvals -> Completion completes with correct state, audit trail, and notifications",Medium,Accessibility,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00288,ServiceNow,Employee Center,Employee Experience,Lifecycle Event -> Notifications -> Case Closure,Regression,Validate Employee Experience ServiceNow Employee Center,User has ServiceNow access and Employee Experience test data exists,"1. Open Employee Center.
2. Execute: Lifecycle Event -> Notifications -> Case Closure.
3. Perform validation and confirm outcome.","Lifecycle Event -> Notifications -> Case Closure completes with correct state, audit trail, and notifications",Low,UI,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00289,ServiceNow,Knowledge,Corporate HR,Employee Center -> HR Case -> Knowledge -> Resolution,Accessibility,Close Corporate HR ServiceNow Knowledge,User has ServiceNow access and Corporate HR test data exists,"1. Open Knowledge.
2. Execute: Employee Center -> HR Case -> Knowledge -> Resolution.
3. Perform validation and confirm outcome.","Employee Center -> HR Case -> Knowledge -> Resolution completes with correct state, audit trail, and notifications",High,Regression,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00290,ServiceNow,Knowledge,Corporate HR,Onboarding -> Tasks -> Approvals -> Completion,Accessibility,Edit Corporate HR ServiceNow Knowledge,User has ServiceNow access and Corporate HR test data exists,"1. Open Knowledge.
2. Execute: Onboarding -> Tasks -> Approvals -> Completion.
3. Perform validation and confirm outcome.","Onboarding -> Tasks -> Approvals -> Completion completes with correct state, audit trail, and notifications",Low,Functional,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00291,ServiceNow,Knowledge,Corporate HR,Lifecycle Event -> Notifications -> Case Closure,Integration,Reject Corporate HR ServiceNow Knowledge,User has ServiceNow access and Corporate HR test data exists,"1. Open Knowledge.
2. Execute: Lifecycle Event -> Notifications -> Case Closure.
3. Perform validation and confirm outcome.","Lifecycle Event -> Notifications -> Case Closure completes with correct state, audit trail, and notifications",Low,Regression,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00292,ServiceNow,Knowledge,Shared Services,Employee Center -> HR Case -> Knowledge -> Resolution,Accessibility,Resolve Shared Services ServiceNow Knowledge,User has ServiceNow access and Shared Services test data exists,"1. Open Knowledge.
2. Execute: Employee Center -> HR Case -> Knowledge -> Resolution.
3. Perform validation and confirm outcome.","Employee Center -> HR Case -> Knowledge -> Resolution completes with correct state, audit trail, and notifications",Medium,UI,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
