Test Case ID,Cloud,Module,Domain,E2E Flow,Test Type,Test Scenario,Preconditions,Steps,Expected Result,Priority,Type,Sample Data
SN-CSM-00338,ServiceNow,Order Management,Telecom,Portal -> Case Create -> Assignment -> Closure,Regression,Reject Telecom ServiceNow Order Management,User has ServiceNow access and Telecom test data exists,"1. Open Order Management.
2. Execute: Portal -> Case Create -> Assignment -> Closure.
3. Perform validation and confirm outcome.","Portal -> Case Create -> Assignment -> Closure completes with correct state, audit trail, and notifications",Medium,Functional,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00339,ServiceNow,Order Management,Telecom,Order -> Fulfillment -> Case Update,Functional,Clone Telecom ServiceNow Order Management,User has ServiceNow access and Telecom test data exists,"1. Open Order Management.
2. Execute: Order -> Fulfillment -> Case Update.
3. Perform validation and confirm outcome.","Order -> Fulfillment -> Case Update completes with correct state, audit trail, and notifications",High,UI,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00340,ServiceNow,Order Management,Retail,Case -> Agent Workspace -> Knowledge -> Resolution,Functional,Resolve Retail ServiceNow Order Management,User has ServiceNow access and Retail test data exists,"1. Open Order Management.
2. Execute: Case -> Agent Workspace -> Knowledge -> Resolution.
3. Perform validation and confirm outcome.","Case -> Agent Workspace -> Knowledge -> Resolution completes with correct state, audit trail, and notifications",Low,UI,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00341,ServiceNow,Order Management,Retail,Portal -> Case Create -> Assignment -> Closure,Security,Reject Retail ServiceNow Order Management,User has ServiceNow access and Retail test data exists,"1. Open Order Management.
2. Execute: Portal -> Case Create -> Assignment -> Closure.
3. Perform validation and confirm outcome.","Portal -> Case Create -> Assignment -> Closure completes with correct state, audit trail, and notifications",High,UI,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00342,ServiceNow,Order Management,Retail,Order -> Fulfillment -> Case Update,Functional,Reject Retail ServiceNow Order Management,User has ServiceNow access and Retail test data exists,"1. Open Order Management.
2. Execute: Order -> Fulfillment -> Case Update.
3. Perform validation and confirm outcome.","Order -> Fulfillment -> Case Update completes with correct state, audit trail, and notifications",Low,Integration,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00343,ServiceNow,Order Management,Healthcare,Case -> Agent Workspace -> Knowledge -> Resolution,Functional,Delete Healthcare ServiceNow Order Management,User has ServiceNow access and Healthcare test data exists,"1. Open Order Management.
2. Execute: Case -> Agent Workspace -> Knowledge -> Resolution.
3. Perform validation and confirm outcome.","Case -> Agent Workspace -> Knowledge -> Resolution completes with correct state, audit trail, and notifications",High,Integration,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00344,ServiceNow,Order Management,Healthcare,Portal -> Case Create -> Assignment -> Closure,UI,Reject Healthcare ServiceNow Order Management,User has ServiceNow access and Healthcare test data exists,"1. Open Order Management.
2. Execute: Portal -> Case Create -> Assignment -> Closure.
3. Perform validation and confirm outcome.","Portal -> Case Create -> Assignment -> Closure completes with correct state, audit trail, and notifications",Low,Functional,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00345,ServiceNow,Order Management,Healthcare,Order -> Fulfillment -> Case Update,Integration,Search Healthcare ServiceNow Order Management,User has ServiceNow access and Healthcare test data exists,"1. Open Order Management.
2. Execute: Order -> Fulfillment -> Case Update.
3. Perform validation and confirm outcome.","Order -> Fulfillment -> Case Update completes with correct state, audit trail, and notifications",High,Security,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00346,ServiceNow,Order Management,Banking,Case -> Agent Workspace -> Knowledge -> Resolution,Functional,Resolve Banking ServiceNow Order Management,User has ServiceNow access and Banking test data exists,"1. Open Order Management.
2. Execute: Case -> Agent Workspace -> Knowledge -> Resolution.
3. Perform validation and confirm outcome.","Case -> Agent Workspace -> Knowledge -> Resolution completes with correct state, audit trail, and notifications",Medium,Integration,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00347,ServiceNow,Order Management,Banking,Portal -> Case Create -> Assignment -> Closure,Security,Reject Banking ServiceNow Order Management,User has ServiceNow access and Banking test data exists,"1. Open Order Management.
2. Execute: Portal -> Case Create -> Assignment -> Closure.
3. Perform validation and confirm outcome.","Portal -> Case Create -> Assignment -> Closure completes with correct state, audit trail, and notifications",Low,UI,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00348,ServiceNow,Order Management,Banking,Order -> Fulfillment -> Case Update,Security,Edit Banking ServiceNow Order Management,User has ServiceNow access and Banking test data exists,"1. Open Order Management.
2. Execute: Order -> Fulfillment -> Case Update.
3. Perform validation and confirm outcome.","Order -> Fulfillment -> Case Update completes with correct state, audit trail, and notifications",Low,Functional,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00349,ServiceNow,Entitlements,Telecom,Case -> Agent Workspace -> Knowledge -> Resolution,Regression,Create Telecom ServiceNow Entitlements,User has ServiceNow access and Telecom test data exists,"1. Open Entitlements.
2. Execute: Case -> Agent Workspace -> Knowledge -> Resolution.
3. Perform validation and confirm outcome.","Case -> Agent Workspace -> Knowledge -> Resolution completes with correct state, audit trail, and notifications",Low,Functional,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00350,ServiceNow,Entitlements,Telecom,Portal -> Case Create -> Assignment -> Closure,UI,Create Telecom ServiceNow Entitlements,User has ServiceNow access and Telecom test data exists,"1. Open Entitlements.
2. Execute: Portal -> Case Create -> Assignment -> Closure.
3. Perform validation and confirm outcome.","Portal -> Case Create -> Assignment -> Closure completes with correct state, audit trail, and notifications",Medium,UI,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00351,ServiceNow,Entitlements,Telecom,Order -> Fulfillment -> Case Update,UI,Assign Telecom ServiceNow Entitlements,User has ServiceNow access and Telecom test data exists,"1. Open Entitlements.
2. Execute: Order -> Fulfillment -> Case Update.
3. Perform validation and confirm outcome.","Order -> Fulfillment -> Case Update completes with correct state, audit trail, and notifications",High,UI,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00352,ServiceNow,Entitlements,Retail,Case -> Agent Workspace -> Knowledge -> Resolution,Functional,Reject Retail ServiceNow Entitlements,User has ServiceNow access and Retail test data exists,"1. Open Entitlements.
2. Execute: Case -> Agent Workspace -> Knowledge -> Resolution.
3. Perform validation and confirm outcome.","Case -> Agent Workspace -> Knowledge -> Resolution completes with correct state, audit trail, and notifications",Low,Functional,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00353,ServiceNow,Entitlements,Retail,Portal -> Case Create -> Assignment -> Closure,Functional,Clone Retail ServiceNow Entitlements,User has ServiceNow access and Retail test data exists,"1. Open Entitlements.
2. Execute: Portal -> Case Create -> Assignment -> Closure.
3. Perform validation and confirm outcome.","Portal -> Case Create -> Assignment -> Closure completes with correct state, audit trail, and notifications",Low,UI,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00354,ServiceNow,Entitlements,Retail,Order -> Fulfillment -> Case Update,Security,Delete Retail ServiceNow Entitlements,User has ServiceNow access and Retail test data exists,"1. Open Entitlements.
2. Execute: Order -> Fulfillment -> Case Update.
3. Perform validation and confirm outcome.","Order -> Fulfillment -> Case Update completes with correct state, audit trail, and notifications",High,Integration,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00355,ServiceNow,Entitlements,Healthcare,Case -> Agent Workspace -> Knowledge -> Resolution,Security,Edit Healthcare ServiceNow Entitlements,User has ServiceNow access and Healthcare test data exists,"1. Open Entitlements.
2. Execute: Case -> Agent Workspace -> Knowledge -> Resolution.
3. Perform validation and confirm outcome.","Case -> Agent Workspace -> Knowledge -> Resolution completes with correct state, audit trail, and notifications",Low,Integration,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00356,ServiceNow,Entitlements,Healthcare,Portal -> Case Create -> Assignment -> Closure,Regression,Submit Healthcare ServiceNow Entitlements,User has ServiceNow access and Healthcare test data exists,"1. Open Entitlements.
2. Execute: Portal -> Case Create -> Assignment -> Closure.
3. Perform validation and confirm outcome.","Portal -> Case Create -> Assignment -> Closure completes with correct state, audit trail, and notifications",Low,UI,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00357,ServiceNow,Entitlements,Healthcare,Order -> Fulfillment -> Case Update,UI,Validate Healthcare ServiceNow Entitlements,User has ServiceNow access and Healthcare test data exists,"1. Open Entitlements.
2. Execute: Order -> Fulfillment -> Case Update.
3. Perform validation and confirm outcome.","Order -> Fulfillment -> Case Update completes with correct state, audit trail, and notifications",High,Regression,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00358,ServiceNow,Entitlements,Banking,Case -> Agent Workspace -> Knowledge -> Resolution,UI,Assign Banking ServiceNow Entitlements,User has ServiceNow access and Banking test data exists,"1. Open Entitlements.
2. Execute: Case -> Agent Workspace -> Knowledge -> Resolution.
3. Perform validation and confirm outcome.","Case -> Agent Workspace -> Knowledge -> Resolution completes with correct state, audit trail, and notifications",Medium,Regression,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00359,ServiceNow,Entitlements,Banking,Portal -> Case Create -> Assignment -> Closure,Regression,Validate Banking ServiceNow Entitlements,User has ServiceNow access and Banking test data exists,"1. Open Entitlements.
2. Execute: Portal -> Case Create -> Assignment -> Closure.
3. Perform validation and confirm outcome.","Portal -> Case Create -> Assignment -> Closure completes with correct state, audit trail, and notifications",Low,UI,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00360,ServiceNow,Entitlements,Banking,Order -> Fulfillment -> Case Update,Security,Approve Banking ServiceNow Entitlements,User has ServiceNow access and Banking test data exists,"1. Open Entitlements.
2. Execute: Order -> Fulfillment -> Case Update.
3. Perform validation and confirm outcome.","Order -> Fulfillment -> Case Update completes with correct state, audit trail, and notifications",High,Integration,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00361,ServiceNow,Case,Telecom,Case -> Agent Workspace -> Knowledge -> Resolution,Regression,Reject Telecom ServiceNow Case,User has ServiceNow access and Telecom test data exists,"1. Open Case.
2. Execute: Case -> Agent Workspace -> Knowledge -> Resolution.
3. Perform validation and confirm outcome.","Case -> Agent Workspace -> Knowledge -> Resolution completes with correct state, audit trail, and notifications",High,Regression,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00362,ServiceNow,Case,Telecom,Portal -> Case Create -> Assignment -> Closure,UI,Submit Telecom ServiceNow Case,User has ServiceNow access and Telecom test data exists,"1. Open Case.
2. Execute: Portal -> Case Create -> Assignment -> Closure.
3. Perform validation and confirm outcome.","Portal -> Case Create -> Assignment -> Closure completes with correct state, audit trail, and notifications",Medium,Functional,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
