Test Case ID,Cloud,Module,Domain,Test Type,Test Scenario,Preconditions,Steps,Expected Result,Priority,Type
SF-FSC-00254,Financial Services,Person Account,Mortgage,Accessibility,Onboard Mortgage Financial Services Person Account,User has FSC access and Mortgage data is configured (core banking/wealth systems mapped),"1. Navigate to Person Account in Financial Services Cloud.\n2. Perform Onboard action on Mortgage record.\n3. Save and verify relationship mapping, rollups, compliance.",Onboard Mortgage Financial Services Person Account completes with correct household/rollup data and compliance audit trail,Low,Accessibility
SF-FSC-00255,Financial Services,Person Account,Mortgage,Accessibility,Approve Mortgage Financial Services Person Account,User has FSC access and Mortgage data is configured (core banking/wealth systems mapped),"1. Navigate to Person Account in Financial Services Cloud.\n2. Perform Approve action on Mortgage record.\n3. Save and verify relationship mapping, rollups, compliance.",Approve Mortgage Financial Services Person Account completes with correct household/rollup data and compliance audit trail,Medium,Accessibility
SF-FSC-00256,Financial Services,Person Account,Mortgage,API,AML Flag Mortgage Financial Services Person Account,User has FSC access and Mortgage data is configured (core banking/wealth systems mapped),"1. Navigate to Person Account in Financial Services Cloud.\n2. Perform AML Flag action on Mortgage record.\n3. Save and verify relationship mapping, rollups, compliance.",AML Flag Mortgage Financial Services Person Account completes with correct household/rollup data and compliance audit trail,Low,API
SF-FSC-00257,Financial Services,Person Account,Mortgage,API,View Mortgage Financial Services Person Account,User has FSC access and Mortgage data is configured (core banking/wealth systems mapped),"1. Navigate to Person Account in Financial Services Cloud.\n2. Perform View action on Mortgage record.\n3. Save and verify relationship mapping, rollups, compliance.",View Mortgage Financial Services Person Account completes with correct household/rollup data and compliance audit trail,Medium,API
SF-FSC-00258,Financial Services,Person Account,Mortgage,API,Route Mortgage Financial Services Person Account,User has FSC access and Mortgage data is configured (core banking/wealth systems mapped),"1. Navigate to Person Account in Financial Services Cloud.\n2. Perform Route action on Mortgage record.\n3. Save and verify relationship mapping, rollups, compliance.",Route Mortgage Financial Services Person Account completes with correct household/rollup data and compliance audit trail,Medium,API
SF-FSC-00259,Financial Services,Person Account,Mortgage,KYC/AML,Delete Mortgage Financial Services Person Account,User has FSC access and Mortgage data is configured (core banking/wealth systems mapped),"1. Navigate to Person Account in Financial Services Cloud.\n2. Perform Delete action on Mortgage record.\n3. Save and verify relationship mapping, rollups, compliance.",Delete Mortgage Financial Services Person Account completes with correct household/rollup data and compliance audit trail,Low,KYC/AML
SF-FSC-00260,Financial Services,Person Account,Mortgage,KYC/AML,Submit Mortgage Financial Services Person Account,User has FSC access and Mortgage data is configured (core banking/wealth systems mapped),"1. Navigate to Person Account in Financial Services Cloud.\n2. Perform Submit action on Mortgage record.\n3. Save and verify relationship mapping, rollups, compliance.",Submit Mortgage Financial Services Person Account completes with correct household/rollup data and compliance audit trail,High,KYC/AML
SF-FSC-00261,Financial Services,Person Account,Mortgage,KYC/AML,Share Mortgage Financial Services Person Account,User has FSC access and Mortgage data is configured (core banking/wealth systems mapped),"1. Navigate to Person Account in Financial Services Cloud.\n2. Perform Share action on Mortgage record.\n3. Save and verify relationship mapping, rollups, compliance.",Share Mortgage Financial Services Person Account completes with correct household/rollup data and compliance audit trail,High,KYC/AML
SF-FSC-00262,Financial Services,Person Account,Mortgage,Regulatory Audit,Clone Mortgage Financial Services Person Account,User has FSC access and Mortgage data is configured (core banking/wealth systems mapped),"1. Navigate to Person Account in Financial Services Cloud.\n2. Perform Clone action on Mortgage record.\n3. Save and verify relationship mapping, rollups, compliance.",Clone Mortgage Financial Services Person Account completes with correct household/rollup data and compliance audit trail,Low,Regulatory Audit
SF-FSC-00263,Financial Services,Person Account,Mortgage,Regulatory Audit,Approve Mortgage Financial Services Person Account,User has FSC access and Mortgage data is configured (core banking/wealth systems mapped),"1. Navigate to Person Account in Financial Services Cloud.\n2. Perform Approve action on Mortgage record.\n3. Save and verify relationship mapping, rollups, compliance.",Approve Mortgage Financial Services Person Account completes with correct household/rollup data and compliance audit trail,High,Regulatory Audit
SF-FSC-00264,Financial Services,Person Account,Mortgage,Regulatory Audit,Route Mortgage Financial Services Person Account,User has FSC access and Mortgage data is configured (core banking/wealth systems mapped),"1. Navigate to Person Account in Financial Services Cloud.\n2. Perform Route action on Mortgage record.\n3. Save and verify relationship mapping, rollups, compliance.",Route Mortgage Financial Services Person Account completes with correct household/rollup data and compliance audit trail,High,Regulatory Audit
SF-FSC-00265,Financial Services,Person Account,Mortgage,Rollup Validation,AML Flag Mortgage Financial Services Person Account,User has FSC access and Mortgage data is configured (core banking/wealth systems mapped),"1. Navigate to Person Account in Financial Services Cloud.\n2. Perform AML Flag action on Mortgage record.\n3. Save and verify relationship mapping, rollups, compliance.",AML Flag Mortgage Financial Services Person Account completes with correct household/rollup data and compliance audit trail,High,Rollup Validation
SF-FSC-00266,Financial Services,Person Account,Mortgage,Rollup Validation,KYC Verify Mortgage Financial Services Person Account,User has FSC access and Mortgage data is configured (core banking/wealth systems mapped),"1. Navigate to Person Account in Financial Services Cloud.\n2. Perform KYC Verify action on Mortgage record.\n3. Save and verify relationship mapping, rollups, compliance.",KYC Verify Mortgage Financial Services Person Account completes with correct household/rollup data and compliance audit trail,High,Rollup Validation
SF-FSC-00267,Financial Services,Person Account,Mortgage,Rollup Validation,Validate Mortgage Financial Services Person Account,User has FSC access and Mortgage data is configured (core banking/wealth systems mapped),"1. Navigate to Person Account in Financial Services Cloud.\n2. Perform Validate action on Mortgage record.\n3. Save and verify relationship mapping, rollups, compliance.",Validate Mortgage Financial Services Person Account completes with correct household/rollup data and compliance audit trail,Medium,Rollup Validation
