Test Case ID,Platform,Suite,Module,Domain,E2E Flow,Test Type,Test Scenario,Preconditions,Steps,Expected Result,Priority,Type,Sample Data
VV-CLI-00719,Veeva,Clinical,TMF,Manufacturing,Plan -> Execute -> Verify -> Close -> Audit,Regression,Validate Manufacturing Veeva TMF,User has Veeva access and Manufacturing data is available,"1. Open TMF.
2. Execute: Plan -> Execute -> Verify -> Close -> Audit.
3. Verify compliance, audit trail, and downstream status.",Plan -> Execute -> Verify -> Close -> Audit completes successfully with compliance and audit evidence,Medium,Security,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-00720,Veeva,Clinical,TMF,Manufacturing,Content -> Approval -> HCP Delivery -> Analytics,Performance,Submit Manufacturing Veeva TMF,User has Veeva access and Manufacturing data is available,"1. Open TMF.
2. Execute: Content -> Approval -> HCP Delivery -> Analytics.
3. Verify compliance, audit trail, and downstream status.",Content -> Approval -> HCP Delivery -> Analytics completes successfully with compliance and audit evidence,Low,Security,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-00721,Veeva,Clinical,CTMS,Pharma,Setup -> Review -> Approve -> Publish -> Archive,Data Migration,Validate Pharma Veeva CTMS,User has Veeva access and Pharma data is available,"1. Open CTMS.
2. Execute: Setup -> Review -> Approve -> Publish -> Archive.
3. Verify compliance, audit trail, and downstream status.",Setup -> Review -> Approve -> Publish -> Archive completes successfully with compliance and audit evidence,High,Data Migration,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-00722,Veeva,Clinical,CTMS,Pharma,Create -> Submit -> Approve -> Release -> Monitor,Integration,Archive Pharma Veeva CTMS,User has Veeva access and Pharma data is available,"1. Open CTMS.
2. Execute: Create -> Submit -> Approve -> Release -> Monitor.
3. Verify compliance, audit trail, and downstream status.",Create -> Submit -> Approve -> Release -> Monitor completes successfully with compliance and audit evidence,Low,Functional,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-00723,Veeva,Clinical,CTMS,Pharma,Author -> Review -> Sign -> Distribute -> Track,Data Migration,Update Pharma Veeva CTMS,User has Veeva access and Pharma data is available,"1. Open CTMS.
2. Execute: Author -> Review -> Sign -> Distribute -> Track.
3. Verify compliance, audit trail, and downstream status.",Author -> Review -> Sign -> Distribute -> Track completes successfully with compliance and audit evidence,Low,Integration,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-00724,Veeva,Clinical,CTMS,Pharma,Plan -> Execute -> Verify -> Close -> Audit,Security,Escalate Pharma Veeva CTMS,User has Veeva access and Pharma data is available,"1. Open CTMS.
2. Execute: Plan -> Execute -> Verify -> Close -> Audit.
3. Verify compliance, audit trail, and downstream status.",Plan -> Execute -> Verify -> Close -> Audit completes successfully with compliance and audit evidence,High,Accessibility,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-00725,Veeva,Clinical,CTMS,Pharma,Content -> Approval -> HCP Delivery -> Analytics,Workflow,Validate Pharma Veeva CTMS,User has Veeva access and Pharma data is available,"1. Open CTMS.
2. Execute: Content -> Approval -> HCP Delivery -> Analytics.
3. Verify compliance, audit trail, and downstream status.",Content -> Approval -> HCP Delivery -> Analytics completes successfully with compliance and audit evidence,High,Regression,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-00726,Veeva,Clinical,CTMS,Biotech,Setup -> Review -> Approve -> Publish -> Archive,Regression,Create Biotech Veeva CTMS,User has Veeva access and Biotech data is available,"1. Open CTMS.
2. Execute: Setup -> Review -> Approve -> Publish -> Archive.
3. Verify compliance, audit trail, and downstream status.",Setup -> Review -> Approve -> Publish -> Archive completes successfully with compliance and audit evidence,High,Data Migration,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-00727,Veeva,Clinical,CTMS,Biotech,Create -> Submit -> Approve -> Release -> Monitor,Performance,Search Biotech Veeva CTMS,User has Veeva access and Biotech data is available,"1. Open CTMS.
2. Execute: Create -> Submit -> Approve -> Release -> Monitor.
3. Verify compliance, audit trail, and downstream status.",Create -> Submit -> Approve -> Release -> Monitor completes successfully with compliance and audit evidence,Low,UI,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-00728,Veeva,Clinical,CTMS,Biotech,Author -> Review -> Sign -> Distribute -> Track,Security,Reject Biotech Veeva CTMS,User has Veeva access and Biotech data is available,"1. Open CTMS.
2. Execute: Author -> Review -> Sign -> Distribute -> Track.
3. Verify compliance, audit trail, and downstream status.",Author -> Review -> Sign -> Distribute -> Track completes successfully with compliance and audit evidence,Low,Workflow,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-00729,Veeva,Clinical,CTMS,Biotech,Plan -> Execute -> Verify -> Close -> Audit,UI,Edit Biotech Veeva CTMS,User has Veeva access and Biotech data is available,"1. Open CTMS.
2. Execute: Plan -> Execute -> Verify -> Close -> Audit.
3. Verify compliance, audit trail, and downstream status.",Plan -> Execute -> Verify -> Close -> Audit completes successfully with compliance and audit evidence,High,Regression,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-00730,Veeva,Clinical,CTMS,Biotech,Content -> Approval -> HCP Delivery -> Analytics,Regression,Submit Biotech Veeva CTMS,User has Veeva access and Biotech data is available,"1. Open CTMS.
2. Execute: Content -> Approval -> HCP Delivery -> Analytics.
3. Verify compliance, audit trail, and downstream status.",Content -> Approval -> HCP Delivery -> Analytics completes successfully with compliance and audit evidence,Medium,Data Migration,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-00731,Veeva,Clinical,CTMS,Medical Devices,Setup -> Review -> Approve -> Publish -> Archive,Performance,Update Medical Devices Veeva CTMS,User has Veeva access and Medical Devices data is available,"1. Open CTMS.
2. Execute: Setup -> Review -> Approve -> Publish -> Archive.
3. Verify compliance, audit trail, and downstream status.",Setup -> Review -> Approve -> Publish -> Archive completes successfully with compliance and audit evidence,Medium,Accessibility,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-00732,Veeva,Clinical,CTMS,Medical Devices,Create -> Submit -> Approve -> Release -> Monitor,Regression,Delete Medical Devices Veeva CTMS,User has Veeva access and Medical Devices data is available,"1. Open CTMS.
2. Execute: Create -> Submit -> Approve -> Release -> Monitor.
3. Verify compliance, audit trail, and downstream status.",Create -> Submit -> Approve -> Release -> Monitor completes successfully with compliance and audit evidence,Medium,Functional,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-00733,Veeva,Clinical,CTMS,Medical Devices,Author -> Review -> Sign -> Distribute -> Track,UI,Submit Medical Devices Veeva CTMS,User has Veeva access and Medical Devices data is available,"1. Open CTMS.
2. Execute: Author -> Review -> Sign -> Distribute -> Track.
3. Verify compliance, audit trail, and downstream status.",Author -> Review -> Sign -> Distribute -> Track completes successfully with compliance and audit evidence,Low,Integration,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-00734,Veeva,Clinical,CTMS,Medical Devices,Plan -> Execute -> Verify -> Close -> Audit,Workflow,Delete Medical Devices Veeva CTMS,User has Veeva access and Medical Devices data is available,"1. Open CTMS.
2. Execute: Plan -> Execute -> Verify -> Close -> Audit.
3. Verify compliance, audit trail, and downstream status.",Plan -> Execute -> Verify -> Close -> Audit completes successfully with compliance and audit evidence,High,Data Migration,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-00735,Veeva,Clinical,CTMS,Medical Devices,Content -> Approval -> HCP Delivery -> Analytics,Performance,Create Medical Devices Veeva CTMS,User has Veeva access and Medical Devices data is available,"1. Open CTMS.
2. Execute: Content -> Approval -> HCP Delivery -> Analytics.
3. Verify compliance, audit trail, and downstream status.",Content -> Approval -> HCP Delivery -> Analytics completes successfully with compliance and audit evidence,High,Accessibility,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-00736,Veeva,Clinical,CTMS,Consumer Health,Setup -> Review -> Approve -> Publish -> Archive,Performance,Route Consumer Health Veeva CTMS,User has Veeva access and Consumer Health data is available,"1. Open CTMS.
2. Execute: Setup -> Review -> Approve -> Publish -> Archive.
3. Verify compliance, audit trail, and downstream status.",Setup -> Review -> Approve -> Publish -> Archive completes successfully with compliance and audit evidence,High,Performance,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-00737,Veeva,Clinical,CTMS,Consumer Health,Create -> Submit -> Approve -> Release -> Monitor,Integration,Update Consumer Health Veeva CTMS,User has Veeva access and Consumer Health data is available,"1. Open CTMS.
2. Execute: Create -> Submit -> Approve -> Release -> Monitor.
3. Verify compliance, audit trail, and downstream status.",Create -> Submit -> Approve -> Release -> Monitor completes successfully with compliance and audit evidence,High,Regression,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-00738,Veeva,Clinical,CTMS,Consumer Health,Author -> Review -> Sign -> Distribute -> Track,Integration,Edit Consumer Health Veeva CTMS,User has Veeva access and Consumer Health data is available,"1. Open CTMS.
2. Execute: Author -> Review -> Sign -> Distribute -> Track.
3. Verify compliance, audit trail, and downstream status.",Author -> Review -> Sign -> Distribute -> Track completes successfully with compliance and audit evidence,Medium,Integration,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-00739,Veeva,Clinical,CTMS,Consumer Health,Plan -> Execute -> Verify -> Close -> Audit,Workflow,Delete Consumer Health Veeva CTMS,User has Veeva access and Consumer Health data is available,"1. Open CTMS.
2. Execute: Plan -> Execute -> Verify -> Close -> Audit.
3. Verify compliance, audit trail, and downstream status.",Plan -> Execute -> Verify -> Close -> Audit completes successfully with compliance and audit evidence,Medium,Workflow,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-00740,Veeva,Clinical,CTMS,Consumer Health,Content -> Approval -> HCP Delivery -> Analytics,UI,Create Consumer Health Veeva CTMS,User has Veeva access and Consumer Health data is available,"1. Open CTMS.
2. Execute: Content -> Approval -> HCP Delivery -> Analytics.
3. Verify compliance, audit trail, and downstream status.",Content -> Approval -> HCP Delivery -> Analytics completes successfully with compliance and audit evidence,High,Workflow,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-00741,Veeva,Clinical,CTMS,CRO,Setup -> Review -> Approve -> Publish -> Archive,Data Migration,Edit CRO Veeva CTMS,User has Veeva access and CRO data is available,"1. Open CTMS.
2. Execute: Setup -> Review -> Approve -> Publish -> Archive.
3. Verify compliance, audit trail, and downstream status.",Setup -> Review -> Approve -> Publish -> Archive completes successfully with compliance and audit evidence,Medium,Functional,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-00742,Veeva,Clinical,CTMS,CRO,Create -> Submit -> Approve -> Release -> Monitor,Data Migration,Archive CRO Veeva CTMS,User has Veeva access and CRO data is available,"1. Open CTMS.
2. Execute: Create -> Submit -> Approve -> Release -> Monitor.
3. Verify compliance, audit trail, and downstream status.",Create -> Submit -> Approve -> Release -> Monitor completes successfully with compliance and audit evidence,High,Workflow,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-00743,Veeva,Clinical,CTMS,CRO,Author -> Review -> Sign -> Distribute -> Track,Accessibility,Update CRO Veeva CTMS,User has Veeva access and CRO data is available,"1. Open CTMS.
2. Execute: Author -> Review -> Sign -> Distribute -> Track.
3. Verify compliance, audit trail, and downstream status.",Author -> Review -> Sign -> Distribute -> Track completes successfully with compliance and audit evidence,High,Regression,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-00744,Veeva,Clinical,CTMS,CRO,Plan -> Execute -> Verify -> Close -> Audit,Security,Approve CRO Veeva CTMS,User has Veeva access and CRO data is available,"1. Open CTMS.
2. Execute: Plan -> Execute -> Verify -> Close -> Audit.
3. Verify compliance, audit trail, and downstream status.",Plan -> Execute -> Verify -> Close -> Audit completes successfully with compliance and audit evidence,Low,Data Migration,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
