Test Case ID,Cloud,Module,Domain,Test Type,Test Scenario,Preconditions,Steps,Expected Result,Priority,Type
SF-FSC-10170,Financial Services,KYC/AML,Credit Card,Compliance,View Credit Card Financial Services KYC/AML Variant B,User has FSC access and Credit Card data is properly mapped to FSC objects,1. Navigate to KYC/AML in Financial Services Cloud.\n2. Use View action on a Credit Card record.\n3. Confirm data and compliance rules.,"Credit Card KYC/AML B‑variant View execution respects household relationships, rollups, and regulatory controls",Medium,Compliance
SF-FSC-10171,Financial Services,KYC/AML,Asset Management,Relationship Mapping,Restore Asset Management Financial Services KYC/AML Variant B,User has FSC access and Asset Management data is properly mapped to FSC objects,1. Navigate to KYC/AML in Financial Services Cloud.\n2. Use Restore action on a Asset Management record.\n3. Confirm data and compliance rules.,"Asset Management KYC/AML B‑variant Restore execution respects household relationships, rollups, and regulatory controls",High,Relationship Mapping
SF-FSC-10172,Financial Services,KYC/AML,Asset Management,Compliance,Restore Asset Management Financial Services KYC/AML Variant B,User has FSC access and Asset Management data is properly mapped to FSC objects,1. Navigate to KYC/AML in Financial Services Cloud.\n2. Use Restore action on a Asset Management record.\n3. Confirm data and compliance rules.,"Asset Management KYC/AML B‑variant Restore execution respects household relationships, rollups, and regulatory controls",Low,Compliance
SF-FSC-10173,Financial Services,KYC/AML,Brokerage,UI,View Brokerage Financial Services KYC/AML Variant B,User has FSC access and Brokerage data is properly mapped to FSC objects,1. Navigate to KYC/AML in Financial Services Cloud.\n2. Use View action on a Brokerage record.\n3. Confirm data and compliance rules.,"Brokerage KYC/AML B‑variant View execution respects household relationships, rollups, and regulatory controls",Medium,UI
SF-FSC-10174,Financial Services,KYC/AML,Brokerage,API,Clone Brokerage Financial Services KYC/AML Variant B,User has FSC access and Brokerage data is properly mapped to FSC objects,1. Navigate to KYC/AML in Financial Services Cloud.\n2. Use Clone action on a Brokerage record.\n3. Confirm data and compliance rules.,"Brokerage KYC/AML B‑variant Clone execution respects household relationships, rollups, and regulatory controls",Low,API
SF-FSC-10175,Financial Services,KYC/AML,Private Banking,KYC/AML,Export Private Banking Financial Services KYC/AML Variant B,User has FSC access and Private Banking data is properly mapped to FSC objects,1. Navigate to KYC/AML in Financial Services Cloud.\n2. Use Export action on a Private Banking record.\n3. Confirm data and compliance rules.,"Private Banking KYC/AML B‑variant Export execution respects household relationships, rollups, and regulatory controls",Low,KYC/AML
SF-FSC-10176,Financial Services,KYC/AML,Private Banking,Regulatory Audit,Delete Private Banking Financial Services KYC/AML Variant B,User has FSC access and Private Banking data is properly mapped to FSC objects,1. Navigate to KYC/AML in Financial Services Cloud.\n2. Use Delete action on a Private Banking record.\n3. Confirm data and compliance rules.,"Private Banking KYC/AML B‑variant Delete execution respects household relationships, rollups, and regulatory controls",Medium,Regulatory Audit
SF-FSC-10177,Financial Services,KYC/AML,Compliance,KYC/AML,Search Compliance Financial Services KYC/AML Variant B,User has FSC access and Compliance data is properly mapped to FSC objects,1. Navigate to KYC/AML in Financial Services Cloud.\n2. Use Search action on a Compliance record.\n3. Confirm data and compliance rules.,"Compliance KYC/AML B‑variant Search execution respects household relationships, rollups, and regulatory controls",Medium,KYC/AML
SF-FSC-10178,Financial Services,KYC/AML,Compliance,Integration,View Compliance Financial Services KYC/AML Variant B,User has FSC access and Compliance data is properly mapped to FSC objects,1. Navigate to KYC/AML in Financial Services Cloud.\n2. Use View action on a Compliance record.\n3. Confirm data and compliance rules.,"Compliance KYC/AML B‑variant View execution respects household relationships, rollups, and regulatory controls",Low,Integration
SF-FSC-10179,Financial Services,KYC/AML,AML/KYC,Regulatory Audit,Share AML/KYC Financial Services KYC/AML Variant B,User has FSC access and AML/KYC data is properly mapped to FSC objects,1. Navigate to KYC/AML in Financial Services Cloud.\n2. Use Share action on a AML/KYC record.\n3. Confirm data and compliance rules.,"AML/KYC KYC/AML B‑variant Share execution respects household relationships, rollups, and regulatory controls",High,Regulatory Audit
SF-FSC-10180,Financial Services,KYC/AML,AML/KYC,Regression,Share AML/KYC Financial Services KYC/AML Variant B,User has FSC access and AML/KYC data is properly mapped to FSC objects,1. Navigate to KYC/AML in Financial Services Cloud.\n2. Use Share action on a AML/KYC record.\n3. Confirm data and compliance rules.,"AML/KYC KYC/AML B‑variant Share execution respects household relationships, rollups, and regulatory controls",High,Regression
SF-FSC-10181,Financial Services,KYC/AML,Regulatory Reporting,Integration,Share Regulatory Reporting Financial Services KYC/AML Variant B,User has FSC access and Regulatory Reporting data is properly mapped to FSC objects,1. Navigate to KYC/AML in Financial Services Cloud.\n2. Use Share action on a Regulatory Reporting record.\n3. Confirm data and compliance rules.,"Regulatory Reporting KYC/AML B‑variant Share execution respects household relationships, rollups, and regulatory controls",Medium,Integration
SF-FSC-10182,Financial Services,KYC/AML,Regulatory Reporting,UI,Reject Regulatory Reporting Financial Services KYC/AML Variant B,User has FSC access and Regulatory Reporting data is properly mapped to FSC objects,1. Navigate to KYC/AML in Financial Services Cloud.\n2. Use Reject action on a Regulatory Reporting record.\n3. Confirm data and compliance rules.,"Regulatory Reporting KYC/AML B‑variant Reject execution respects household relationships, rollups, and regulatory controls",Medium,UI
SF-FSC-10183,Financial Services,Wealth Management,Retail Banking,UI,Archive Retail Banking Financial Services Wealth Management Variant B,User has FSC access and Retail Banking data is properly mapped to FSC objects,1. Navigate to Wealth Management in Financial Services Cloud.\n2. Use Archive action on a Retail Banking record.\n3. Confirm data and compliance rules.,"Retail Banking Wealth Management B‑variant Archive execution respects household relationships, rollups, and regulatory controls",High,UI
SF-FSC-10184,Financial Services,Wealth Management,Retail Banking,Functional,Reject Retail Banking Financial Services Wealth Management Variant B,User has FSC access and Retail Banking data is properly mapped to FSC objects,1. Navigate to Wealth Management in Financial Services Cloud.\n2. Use Reject action on a Retail Banking record.\n3. Confirm data and compliance rules.,"Retail Banking Wealth Management B‑variant Reject execution respects household relationships, rollups, and regulatory controls",High,Functional
SF-FSC-10185,Financial Services,Wealth Management,Commercial Banking,Mobile,Validate Commercial Banking Financial Services Wealth Management Variant B,User has FSC access and Commercial Banking data is properly mapped to FSC objects,1. Navigate to Wealth Management in Financial Services Cloud.\n2. Use Validate action on a Commercial Banking record.\n3. Confirm data and compliance rules.,"Commercial Banking Wealth Management B‑variant Validate execution respects household relationships, rollups, and regulatory controls",High,Mobile
SF-FSC-10186,Financial Services,Wealth Management,Commercial Banking,Integration,Update Commercial Banking Financial Services Wealth Management Variant B,User has FSC access and Commercial Banking data is properly mapped to FSC objects,1. Navigate to Wealth Management in Financial Services Cloud.\n2. Use Update action on a Commercial Banking record.\n3. Confirm data and compliance rules.,"Commercial Banking Wealth Management B‑variant Update execution respects household relationships, rollups, and regulatory controls",High,Integration
SF-FSC-10187,Financial Services,Wealth Management,Wealth Management,Performance,Validate Wealth Management Financial Services Wealth Management Variant B,User has FSC access and Wealth Management data is properly mapped to FSC objects,1. Navigate to Wealth Management in Financial Services Cloud.\n2. Use Validate action on a Wealth Management record.\n3. Confirm data and compliance rules.,"Wealth Management Wealth Management B‑variant Validate execution respects household relationships, rollups, and regulatory controls",Medium,Performance
SF-FSC-10188,Financial Services,Wealth Management,Wealth Management,Regulatory Audit,KYC Verify Wealth Management Financial Services Wealth Management Variant B,User has FSC access and Wealth Management data is properly mapped to FSC objects,1. Navigate to Wealth Management in Financial Services Cloud.\n2. Use KYC Verify action on a Wealth Management record.\n3. Confirm data and compliance rules.,"Wealth Management Wealth Management B‑variant KYC Verify execution respects household relationships, rollups, and regulatory controls",High,Regulatory Audit
