Test Case ID,Platform,Suite,Module,Domain,E2E Flow,Test Type,Test Scenario,Preconditions,Steps,Expected Result,Priority,Type,Sample Data
VV-MED-00333,Veeva,Medical,Medical Info,Pharma,Author -> Review -> Sign -> Distribute -> Track,Functional,Archive Pharma Veeva Medical Info,User has Veeva access and Pharma data is available,"1. Open Medical Info.
2. Execute: Author -> Review -> Sign -> Distribute -> Track.
3. Verify compliance, audit trail, and downstream status.",Author -> Review -> Sign -> Distribute -> Track completes successfully with compliance and audit evidence,Medium,Accessibility,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-00334,Veeva,Medical,Medical Info,Pharma,Plan -> Execute -> Verify -> Close -> Audit,Regression,Clone Pharma Veeva Medical Info,User has Veeva access and Pharma data is available,"1. Open Medical Info.
2. Execute: Plan -> Execute -> Verify -> Close -> Audit.
3. Verify compliance, audit trail, and downstream status.",Plan -> Execute -> Verify -> Close -> Audit completes successfully with compliance and audit evidence,Medium,Security,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-00335,Veeva,Medical,Medical Info,Pharma,Content -> Approval -> HCP Delivery -> Analytics,Integration,Validate Pharma Veeva Medical Info,User has Veeva access and Pharma data is available,"1. Open Medical Info.
2. Execute: Content -> Approval -> HCP Delivery -> Analytics.
3. Verify compliance, audit trail, and downstream status.",Content -> Approval -> HCP Delivery -> Analytics completes successfully with compliance and audit evidence,High,UI,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-00336,Veeva,Medical,Medical Info,Biotech,Setup -> Review -> Approve -> Publish -> Archive,Performance,Edit Biotech Veeva Medical Info,User has Veeva access and Biotech data is available,"1. Open Medical Info.
2. Execute: Setup -> Review -> Approve -> Publish -> Archive.
3. Verify compliance, audit trail, and downstream status.",Setup -> Review -> Approve -> Publish -> Archive completes successfully with compliance and audit evidence,High,Security,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-00337,Veeva,Medical,Medical Info,Biotech,Create -> Submit -> Approve -> Release -> Monitor,Security,Update Biotech Veeva Medical Info,User has Veeva access and Biotech data is available,"1. Open Medical Info.
2. Execute: Create -> Submit -> Approve -> Release -> Monitor.
3. Verify compliance, audit trail, and downstream status.",Create -> Submit -> Approve -> Release -> Monitor completes successfully with compliance and audit evidence,High,Performance,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-00338,Veeva,Medical,Medical Info,Biotech,Author -> Review -> Sign -> Distribute -> Track,Accessibility,Archive Biotech Veeva Medical Info,User has Veeva access and Biotech data is available,"1. Open Medical Info.
2. Execute: Author -> Review -> Sign -> Distribute -> Track.
3. Verify compliance, audit trail, and downstream status.",Author -> Review -> Sign -> Distribute -> Track completes successfully with compliance and audit evidence,High,Integration,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-00339,Veeva,Medical,Medical Info,Biotech,Plan -> Execute -> Verify -> Close -> Audit,Regression,Validate Biotech Veeva Medical Info,User has Veeva access and Biotech data is available,"1. Open Medical Info.
2. Execute: Plan -> Execute -> Verify -> Close -> Audit.
3. Verify compliance, audit trail, and downstream status.",Plan -> Execute -> Verify -> Close -> Audit completes successfully with compliance and audit evidence,Low,Accessibility,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-00340,Veeva,Medical,Medical Info,Biotech,Content -> Approval -> HCP Delivery -> Analytics,Data Migration,Approve Biotech Veeva Medical Info,User has Veeva access and Biotech data is available,"1. Open Medical Info.
2. Execute: Content -> Approval -> HCP Delivery -> Analytics.
3. Verify compliance, audit trail, and downstream status.",Content -> Approval -> HCP Delivery -> Analytics completes successfully with compliance and audit evidence,Medium,Functional,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-00341,Veeva,Medical,Medical Info,Medical Devices,Setup -> Review -> Approve -> Publish -> Archive,Accessibility,Delete Medical Devices Veeva Medical Info,User has Veeva access and Medical Devices data is available,"1. Open Medical Info.
2. Execute: Setup -> Review -> Approve -> Publish -> Archive.
3. Verify compliance, audit trail, and downstream status.",Setup -> Review -> Approve -> Publish -> Archive completes successfully with compliance and audit evidence,Low,Regression,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-00342,Veeva,Medical,Medical Info,Medical Devices,Create -> Submit -> Approve -> Release -> Monitor,Security,Clone Medical Devices Veeva Medical Info,User has Veeva access and Medical Devices data is available,"1. Open Medical Info.
2. Execute: Create -> Submit -> Approve -> Release -> Monitor.
3. Verify compliance, audit trail, and downstream status.",Create -> Submit -> Approve -> Release -> Monitor completes successfully with compliance and audit evidence,High,Integration,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-00343,Veeva,Medical,Medical Info,Medical Devices,Author -> Review -> Sign -> Distribute -> Track,Performance,Search Medical Devices Veeva Medical Info,User has Veeva access and Medical Devices data is available,"1. Open Medical Info.
2. Execute: Author -> Review -> Sign -> Distribute -> Track.
3. Verify compliance, audit trail, and downstream status.",Author -> Review -> Sign -> Distribute -> Track completes successfully with compliance and audit evidence,High,Data Migration,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-00344,Veeva,Medical,Medical Info,Medical Devices,Plan -> Execute -> Verify -> Close -> Audit,Performance,Delete Medical Devices Veeva Medical Info,User has Veeva access and Medical Devices data is available,"1. Open Medical Info.
2. Execute: Plan -> Execute -> Verify -> Close -> Audit.
3. Verify compliance, audit trail, and downstream status.",Plan -> Execute -> Verify -> Close -> Audit completes successfully with compliance and audit evidence,Low,Functional,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-00345,Veeva,Medical,Medical Info,Medical Devices,Content -> Approval -> HCP Delivery -> Analytics,Workflow,Archive Medical Devices Veeva Medical Info,User has Veeva access and Medical Devices data is available,"1. Open Medical Info.
2. Execute: Content -> Approval -> HCP Delivery -> Analytics.
3. Verify compliance, audit trail, and downstream status.",Content -> Approval -> HCP Delivery -> Analytics completes successfully with compliance and audit evidence,Low,Security,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-00346,Veeva,Medical,Medical Info,Consumer Health,Setup -> Review -> Approve -> Publish -> Archive,Integration,Archive Consumer Health Veeva Medical Info,User has Veeva access and Consumer Health data is available,"1. Open Medical Info.
2. Execute: Setup -> Review -> Approve -> Publish -> Archive.
3. Verify compliance, audit trail, and downstream status.",Setup -> Review -> Approve -> Publish -> Archive completes successfully with compliance and audit evidence,High,Regression,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-00347,Veeva,Medical,Medical Info,Consumer Health,Create -> Submit -> Approve -> Release -> Monitor,Regression,Route Consumer Health Veeva Medical Info,User has Veeva access and Consumer Health data is available,"1. Open Medical Info.
2. Execute: Create -> Submit -> Approve -> Release -> Monitor.
3. Verify compliance, audit trail, and downstream status.",Create -> Submit -> Approve -> Release -> Monitor completes successfully with compliance and audit evidence,High,Security,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-00348,Veeva,Medical,Medical Info,Consumer Health,Author -> Review -> Sign -> Distribute -> Track,Data Migration,Escalate Consumer Health Veeva Medical Info,User has Veeva access and Consumer Health data is available,"1. Open Medical Info.
2. Execute: Author -> Review -> Sign -> Distribute -> Track.
3. Verify compliance, audit trail, and downstream status.",Author -> Review -> Sign -> Distribute -> Track completes successfully with compliance and audit evidence,Low,Workflow,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-00349,Veeva,Medical,Medical Info,Consumer Health,Plan -> Execute -> Verify -> Close -> Audit,Data Migration,Restore Consumer Health Veeva Medical Info,User has Veeva access and Consumer Health data is available,"1. Open Medical Info.
2. Execute: Plan -> Execute -> Verify -> Close -> Audit.
3. Verify compliance, audit trail, and downstream status.",Plan -> Execute -> Verify -> Close -> Audit completes successfully with compliance and audit evidence,Medium,Functional,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-00350,Veeva,Medical,Medical Info,Consumer Health,Content -> Approval -> HCP Delivery -> Analytics,Regression,Submit Consumer Health Veeva Medical Info,User has Veeva access and Consumer Health data is available,"1. Open Medical Info.
2. Execute: Content -> Approval -> HCP Delivery -> Analytics.
3. Verify compliance, audit trail, and downstream status.",Content -> Approval -> HCP Delivery -> Analytics completes successfully with compliance and audit evidence,Low,Data Migration,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-00351,Veeva,Medical,Medical Info,CRO,Setup -> Review -> Approve -> Publish -> Archive,Workflow,Approve CRO Veeva Medical Info,User has Veeva access and CRO data is available,"1. Open Medical Info.
2. Execute: Setup -> Review -> Approve -> Publish -> Archive.
3. Verify compliance, audit trail, and downstream status.",Setup -> Review -> Approve -> Publish -> Archive completes successfully with compliance and audit evidence,Medium,Functional,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-00352,Veeva,Medical,Medical Info,CRO,Create -> Submit -> Approve -> Release -> Monitor,Functional,Update CRO Veeva Medical Info,User has Veeva access and CRO data is available,"1. Open Medical Info.
2. Execute: Create -> Submit -> Approve -> Release -> Monitor.
3. Verify compliance, audit trail, and downstream status.",Create -> Submit -> Approve -> Release -> Monitor completes successfully with compliance and audit evidence,High,Data Migration,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-00353,Veeva,Medical,Medical Info,CRO,Author -> Review -> Sign -> Distribute -> Track,Data Migration,Edit CRO Veeva Medical Info,User has Veeva access and CRO data is available,"1. Open Medical Info.
2. Execute: Author -> Review -> Sign -> Distribute -> Track.
3. Verify compliance, audit trail, and downstream status.",Author -> Review -> Sign -> Distribute -> Track completes successfully with compliance and audit evidence,High,Accessibility,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-00354,Veeva,Medical,Medical Info,CRO,Plan -> Execute -> Verify -> Close -> Audit,Integration,Clone CRO Veeva Medical Info,User has Veeva access and CRO data is available,"1. Open Medical Info.
2. Execute: Plan -> Execute -> Verify -> Close -> Audit.
3. Verify compliance, audit trail, and downstream status.",Plan -> Execute -> Verify -> Close -> Audit completes successfully with compliance and audit evidence,Medium,Security,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-00355,Veeva,Medical,Medical Info,CRO,Content -> Approval -> HCP Delivery -> Analytics,Workflow,Create CRO Veeva Medical Info,User has Veeva access and CRO data is available,"1. Open Medical Info.
2. Execute: Content -> Approval -> HCP Delivery -> Analytics.
3. Verify compliance, audit trail, and downstream status.",Content -> Approval -> HCP Delivery -> Analytics completes successfully with compliance and audit evidence,Low,Security,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-00356,Veeva,Medical,Medical Info,Manufacturing,Setup -> Review -> Approve -> Publish -> Archive,Accessibility,Submit Manufacturing Veeva Medical Info,User has Veeva access and Manufacturing data is available,"1. Open Medical Info.
2. Execute: Setup -> Review -> Approve -> Publish -> Archive.
3. Verify compliance, audit trail, and downstream status.",Setup -> Review -> Approve -> Publish -> Archive completes successfully with compliance and audit evidence,High,Security,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-00357,Veeva,Medical,Medical Info,Manufacturing,Create -> Submit -> Approve -> Release -> Monitor,Workflow,Approve Manufacturing Veeva Medical Info,User has Veeva access and Manufacturing data is available,"1. Open Medical Info.
2. Execute: Create -> Submit -> Approve -> Release -> Monitor.
3. Verify compliance, audit trail, and downstream status.",Create -> Submit -> Approve -> Release -> Monitor completes successfully with compliance and audit evidence,High,Functional,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
