Test Case ID,Cloud,Module,Domain,Test Type,Test Scenario,Preconditions,Steps,Expected Result,Priority,Type
SF-HC-00732,Health,Person Account,Hospital,UI,Validate Hospital Health Person Account,User has Health Cloud access and Hospital data is configured (EHR/Payer/Claims mapped),1. Navigate to Person Account in Health Cloud.\n2. Perform Validate action on Hospital record.\n3. Save and verify FHIR/HIPAA compliance.,Validate Hospital Health Person Account completes successfully with audit trail and data validation,Medium,UI
SF-HC-00733,Health,Person Account,Hospital,Integration,Approve Hospital Health Person Account,User has Health Cloud access and Hospital data is configured (EHR/Payer/Claims mapped),1. Navigate to Person Account in Health Cloud.\n2. Perform Approve action on Hospital record.\n3. Save and verify FHIR/HIPAA compliance.,Approve Hospital Health Person Account completes successfully with audit trail and data validation,Medium,Integration
SF-HC-00734,Health,Person Account,Hospital,Integration,Submit Hospital Health Person Account,User has Health Cloud access and Hospital data is configured (EHR/Payer/Claims mapped),1. Navigate to Person Account in Health Cloud.\n2. Perform Submit action on Hospital record.\n3. Save and verify FHIR/HIPAA compliance.,Submit Hospital Health Person Account completes successfully with audit trail and data validation,Low,Integration
SF-HC-00735,Health,Person Account,Hospital,Integration,Close Hospital Health Person Account,User has Health Cloud access and Hospital data is configured (EHR/Payer/Claims mapped),1. Navigate to Person Account in Health Cloud.\n2. Perform Close action on Hospital record.\n3. Save and verify FHIR/HIPAA compliance.,Close Hospital Health Person Account completes successfully with audit trail and data validation,High,Integration
SF-HC-00736,Health,Person Account,Hospital,Integration,Route Hospital Health Person Account,User has Health Cloud access and Hospital data is configured (EHR/Payer/Claims mapped),1. Navigate to Person Account in Health Cloud.\n2. Perform Route action on Hospital record.\n3. Save and verify FHIR/HIPAA compliance.,Route Hospital Health Person Account completes successfully with audit trail and data validation,High,Integration
SF-HC-00737,Health,Person Account,Hospital,Security,Reject Hospital Health Person Account,User has Health Cloud access and Hospital data is configured (EHR/Payer/Claims mapped),1. Navigate to Person Account in Health Cloud.\n2. Perform Reject action on Hospital record.\n3. Save and verify FHIR/HIPAA compliance.,Reject Hospital Health Person Account completes successfully with audit trail and data validation,Low,Security
SF-HC-00738,Health,Person Account,Hospital,Security,Approve Hospital Health Person Account,User has Health Cloud access and Hospital data is configured (EHR/Payer/Claims mapped),1. Navigate to Person Account in Health Cloud.\n2. Perform Approve action on Hospital record.\n3. Save and verify FHIR/HIPAA compliance.,Approve Hospital Health Person Account completes successfully with audit trail and data validation,High,Security
SF-HC-00739,Health,Person Account,Hospital,Security,Sync Hospital Health Person Account,User has Health Cloud access and Hospital data is configured (EHR/Payer/Claims mapped),1. Navigate to Person Account in Health Cloud.\n2. Perform Sync action on Hospital record.\n3. Save and verify FHIR/HIPAA compliance.,Sync Hospital Health Person Account completes successfully with audit trail and data validation,High,Security
SF-HC-00740,Health,Person Account,Hospital,Security,Schedule Hospital Health Person Account,User has Health Cloud access and Hospital data is configured (EHR/Payer/Claims mapped),1. Navigate to Person Account in Health Cloud.\n2. Perform Schedule action on Hospital record.\n3. Save and verify FHIR/HIPAA compliance.,Schedule Hospital Health Person Account completes successfully with audit trail and data validation,Low,Security
SF-HC-00741,Health,Person Account,Hospital,Compliance,Submit Hospital Health Person Account,User has Health Cloud access and Hospital data is configured (EHR/Payer/Claims mapped),1. Navigate to Person Account in Health Cloud.\n2. Perform Submit action on Hospital record.\n3. Save and verify FHIR/HIPAA compliance.,Submit Hospital Health Person Account completes successfully with audit trail and data validation,Medium,Compliance
SF-HC-00742,Health,Person Account,Hospital,Compliance,Close Hospital Health Person Account,User has Health Cloud access and Hospital data is configured (EHR/Payer/Claims mapped),1. Navigate to Person Account in Health Cloud.\n2. Perform Close action on Hospital record.\n3. Save and verify FHIR/HIPAA compliance.,Close Hospital Health Person Account completes successfully with audit trail and data validation,Low,Compliance
SF-HC-00743,Health,Person Account,Hospital,Compliance,Route Hospital Health Person Account,User has Health Cloud access and Hospital data is configured (EHR/Payer/Claims mapped),1. Navigate to Person Account in Health Cloud.\n2. Perform Route action on Hospital record.\n3. Save and verify FHIR/HIPAA compliance.,Route Hospital Health Person Account completes successfully with audit trail and data validation,High,Compliance
SF-HC-00744,Health,Person Account,Hospital,Compliance,Create Hospital Health Person Account,User has Health Cloud access and Hospital data is configured (EHR/Payer/Claims mapped),1. Navigate to Person Account in Health Cloud.\n2. Perform Create action on Hospital record.\n3. Save and verify FHIR/HIPAA compliance.,Create Hospital Health Person Account completes successfully with audit trail and data validation,Low,Compliance
SF-HC-00745,Health,Person Account,Hospital,Performance,Validate Hospital Health Person Account,User has Health Cloud access and Hospital data is configured (EHR/Payer/Claims mapped),1. Navigate to Person Account in Health Cloud.\n2. Perform Validate action on Hospital record.\n3. Save and verify FHIR/HIPAA compliance.,Validate Hospital Health Person Account completes successfully with audit trail and data validation,Low,Performance
SF-HC-00746,Health,Person Account,Hospital,Performance,Delete Hospital Health Person Account,User has Health Cloud access and Hospital data is configured (EHR/Payer/Claims mapped),1. Navigate to Person Account in Health Cloud.\n2. Perform Delete action on Hospital record.\n3. Save and verify FHIR/HIPAA compliance.,Delete Hospital Health Person Account completes successfully with audit trail and data validation,Medium,Performance
SF-HC-00747,Health,Person Account,Hospital,Performance,Schedule Hospital Health Person Account,User has Health Cloud access and Hospital data is configured (EHR/Payer/Claims mapped),1. Navigate to Person Account in Health Cloud.\n2. Perform Schedule action on Hospital record.\n3. Save and verify FHIR/HIPAA compliance.,Schedule Hospital Health Person Account completes successfully with audit trail and data validation,Low,Performance
SF-HC-00748,Health,Person Account,Hospital,Performance,Export Hospital Health Person Account,User has Health Cloud access and Hospital data is configured (EHR/Payer/Claims mapped),1. Navigate to Person Account in Health Cloud.\n2. Perform Export action on Hospital record.\n3. Save and verify FHIR/HIPAA compliance.,Export Hospital Health Person Account completes successfully with audit trail and data validation,Medium,Performance
SF-HC-00749,Health,Person Account,Hospital,Data Migration,Update Hospital Health Person Account,User has Health Cloud access and Hospital data is configured (EHR/Payer/Claims mapped),1. Navigate to Person Account in Health Cloud.\n2. Perform Update action on Hospital record.\n3. Save and verify FHIR/HIPAA compliance.,Update Hospital Health Person Account completes successfully with audit trail and data validation,Medium,Data Migration
SF-HC-00750,Health,Person Account,Hospital,Data Migration,Validate Hospital Health Person Account,User has Health Cloud access and Hospital data is configured (EHR/Payer/Claims mapped),1. Navigate to Person Account in Health Cloud.\n2. Perform Validate action on Hospital record.\n3. Save and verify FHIR/HIPAA compliance.,Validate Hospital Health Person Account completes successfully with audit trail and data validation,Medium,Data Migration
SF-HC-00751,Health,Person Account,Hospital,Data Migration,Approve Hospital Health Person Account,User has Health Cloud access and Hospital data is configured (EHR/Payer/Claims mapped),1. Navigate to Person Account in Health Cloud.\n2. Perform Approve action on Hospital record.\n3. Save and verify FHIR/HIPAA compliance.,Approve Hospital Health Person Account completes successfully with audit trail and data validation,Medium,Data Migration
SF-HC-00752,Health,Person Account,Hospital,Data Migration,Bulk Edit Hospital Health Person Account,User has Health Cloud access and Hospital data is configured (EHR/Payer/Claims mapped),1. Navigate to Person Account in Health Cloud.\n2. Perform Bulk Edit action on Hospital record.\n3. Save and verify FHIR/HIPAA compliance.,Bulk Edit Hospital Health Person Account completes successfully with audit trail and data validation,Low,Data Migration
SF-HC-00753,Health,Person Account,Hospital,Mobile,Restore Hospital Health Person Account,User has Health Cloud access and Hospital data is configured (EHR/Payer/Claims mapped),1. Navigate to Person Account in Health Cloud.\n2. Perform Restore action on Hospital record.\n3. Save and verify FHIR/HIPAA compliance.,Restore Hospital Health Person Account completes successfully with audit trail and data validation,Low,Mobile
